Vencimento;18/01/2006;;;
17/06/2002;1,93%;1,97%;1.276,38;1.274,58
18/06/2002;1,46%;1,50%;1.298,73;1.296,90
19/06/2002;1,37%;1,41%;1.303,83;1.301,98
20/06/2002;1,48%;1,52%;1.299,71;1.297,87
21/06/2002;1,47%;1,51%;1.301,11;1.299,28
24/06/2002;1,47%;1,51%;1.302,06;1.300,23
25/06/2002;1,49%;1,53%;1.302,09;1.300,26
26/06/2002;1,54%;1,58%;1.300,75;1.298,92
27/06/2002;1,54%;1,58%;1.301,70;1.299,88
28/06/2002;1,58%;1,62%;1.300,83;1.299,01
01/07/2002;1,58%;1,62%;1.301,78;1.299,96
02/07/2002;1,59%;1,63%;1.302,28;1.300,46
03/07/2002;1,60%;1,64%;1.302,78;1.300,96
04/07/2002;1,60%;1,64%;1.303,74;1.301,92
05/07/2002;1,60%;1,64%;1.304,69;1.302,87
08/07/2002;1,60%;1,64%;1.305,65;1.303,83
09/07/2002;1,60%;1,64%;1.306,61;1.304,79
10/07/2002;1,61%;1,65%;1.307,11;1.305,30
11/07/2002;1,61%;1,65%;1.308,07;1.306,26
12/07/2002;1,62%;1,66%;1.308,58;1.306,76
15/07/2002;1,62%;1,66%;1.309,54;1.307,72
16/07/2002;1,91%;1,95%;1.297,43;1.295,64
17/07/2002;1,90%;1,94%;1.298,85;1.297,06
18/07/2002;1,89%;1,93%;1.300,24;1.298,45
19/07/2002;1,89%;1,93%;1.301,19;1.299,40
22/07/2002;1,86%;1,90%;1.303,48;1.301,69
23/07/2002;1,87%;1,91%;1.303,98;1.302,19
24/07/2002;1,88%;1,92%;1.304,48;1.302,69
25/07/2002;1,88%;1,92%;1.305,43;1.303,64
26/07/2002;1,88%;1,92%;1.306,37;1.304,59
29/07/2002;1,97%;2,01%;1.303,31;1.301,53
30/07/2002;1,96%;2,00%;1.304,71;1.302,93
31/07/2002;1,99%;2,03%;1.304,32;1.302,55
01/08/2002;2,01%;2,05%;1.304,39;1.302,62
02/08/2002;2,00%;2,04%;1.305,79;1.304,01
05/08/2002;1,99%;2,03%;1.307,18;1.305,41
06/08/2002;2,22%;2,26%;1.297,99;1.296,24
07/08/2002;2,22%;2,26%;1.298,95;1.297,20
08/08/2002;2,23%;2,27%;1.299,48;1.297,72
09/08/2002;2,24%;2,28%;1.300,00;1.298,25
12/08/2002;2,57%;2,61%;1.286,62;1.284,89
13/08/2002;2,60%;2,64%;1.286,29;1.284,57
14/08/2002;2,70%;2,74%;1.282,96;1.281,25
15/08/2002;2,73%;2,77%;1.282,65;1.280,94
16/08/2002;2,66%;2,70%;1.286,62;1.284,91
19/08/2002;2,55%;2,59%;1.292,32;1.290,60
20/08/2002;2,53%;2,57%;1.294,16;1.292,43
21/08/2002;2,52%;2,56%;1.295,56;1.293,84
22/08/2002;2,46%;2,50%;1.299,13;1.297,40
23/08/2002;2,46%;2,50%;1.300,10;1.298,37
26/08/2002;2,41%;2,45%;1.303,23;1.301,50
27/08/2002;2,39%;2,43%;1.305,07;1.303,34
28/08/2002;2,32%;2,36%;1.309,07;1.307,34
29/08/2002;2,26%;2,30%;1.312,65;1.310,91
30/08/2002;2,24%;2,28%;1.314,49;1.312,75
02/09/2002;2,15%;2,19%;1.319,39;1.317,64
03/09/2002;2,15%;2,19%;1.320,36;1.318,62
04/09/2002;2,13%;2,17%;1.322,21;1.320,46
05/09/2002;2,11%;2,15%;1.324,05;1.322,31
06/09/2002;2,11%;2,15%;1.325,03;1.323,28
09/09/2002;2,11%;2,15%;1.326,00;1.324,26
10/09/2002;2,11%;2,15%;1.326,98;1.325,24
11/09/2002;2,10%;2,14%;1.328,39;1.326,65
12/09/2002;2,11%;2,15%;1.328,94;1.327,19
13/09/2002;2,10%;2,14%;1.330,35;1.328,61
16/09/2002;2,10%;2,14%;1.331,33;1.329,59
17/09/2002;2,09%;2,13%;1.332,75;1.331,00
18/09/2002;2,09%;2,13%;1.333,73;1.331,98
19/09/2002;2,09%;2,13%;1.334,71;1.332,97
20/09/2002;2,10%;2,14%;1.335,25;1.333,52
23/09/2002;2,10%;2,14%;1.336,24;1.334,50
24/09/2002;2,10%;2,14%;1.337,22;1.335,48
25/09/2002;2,11%;2,15%;1.337,77;1.336,04
26/09/2002;2,12%;2,16%;1.338,32;1.336,59
27/09/2002;2,13%;2,17%;1.338,87;1.337,14
30/09/2002;2,14%;2,18%;1.339,43;1.337,70
01/10/2002;2,14%;2,18%;1.340,42;1.338,69
02/10/2002;2,14%;2,18%;1.341,41;1.339,68
03/10/2002;2,14%;2,18%;1.342,40;1.340,67
04/10/2002;2,14%;2,18%;1.343,39;1.341,66
07/10/2002;2,14%;2,18%;1.344,38;1.342,65
08/10/2002;2,14%;2,18%;1.345,37;1.343,64
09/10/2002;2,14%;2,18%;1.346,36;1.344,64
10/10/2002;2,15%;2,19%;1.346,92;1.345,20
11/10/2002;2,15%;2,19%;1.347,92;1.346,20
14/10/2002;2,15%;2,19%;1.348,91;1.347,19
15/10/2002;2,15%;2,19%;1.350,04;1.348,32
16/10/2002;2,15%;2,19%;1.351,17;1.349,45
17/10/2002;2,15%;2,19%;1.352,31;1.350,59
18/10/2002;2,15%;2,19%;1.353,44;1.351,72
21/10/2002;2,15%;2,19%;1.354,57;1.352,85
22/10/2002;2,15%;2,19%;1.355,71;1.353,99
23/10/2002;2,15%;2,19%;1.356,84;1.355,13
24/10/2002;2,15%;2,19%;1.357,98;1.356,27
25/10/2002;2,15%;2,19%;1.358,10;1.356,38
28/10/2002;2,14%;2,18%;1.360,69;1.358,97
29/10/2002;2,14%;2,18%;1.361,83;1.360,11
30/10/2002;2,14%;2,18%;1.362,97;1.361,25
31/10/2002;2,14%;2,18%;1.364,11;1.362,40
01/11/2002;2,14%;2,18%;1.365,25;1.363,54
04/11/2002;2,14%;2,18%;1.366,39;1.364,68
05/11/2002;2,14%;2,18%;1.367,54;1.365,83
06/11/2002;2,14%;2,18%;1.368,68;1.366,97
07/11/2002;2,14%;2,18%;1.369,83;1.368,12
08/11/2002;2,14%;2,18%;1.370,98;1.369,27
11/11/2002;2,14%;2,18%;1.372,13;1.370,42
12/11/2002;2,14%;2,18%;1.373,28;1.371,57
13/11/2002;2,14%;2,18%;1.374,43;1.372,72
14/11/2002;2,14%;2,18%;1.375,58;1.373,87
18/11/2002;2,13%;2,17%;1.377,16;1.375,45
19/11/2002;2,13%;2,17%;1.378,31;1.376,60
20/11/2002;2,13%;2,17%;1.379,46;1.377,76
21/11/2002;2,10%;2,14%;1.381,94;1.380,24
22/11/2002;2,04%;2,08%;1.385,71;1.384,00
25/11/2002;2,03%;2,07%;1.387,34;1.385,63
26/11/2002;2,00%;2,04%;1.389,82;1.388,11
27/11/2002;1,98%;2,02%;1.391,88;1.390,17
28/11/2002;1,97%;2,01%;1.393,51;1.391,80
29/11/2002;1,97%;2,01%;1.394,82;1.393,11
02/12/2002;1,97%;2,01%;1.395,92;1.394,21
03/12/2002;1,95%;1,99%;1.397,98;1.396,27
04/12/2002;1,94%;1,98%;1.399,61;1.397,90
05/12/2002;1,94%;1,98%;1.400,82;1.399,11
06/12/2002;1,94%;1,98%;1.402,03;1.400,32
09/12/2002;1,94%;1,98%;1.403,24;1.401,53
10/12/2002;1,93%;1,97%;1.404,88;1.403,17
11/12/2002;1,92%;1,96%;1.406,52;1.404,81
12/12/2002;1,92%;1,96%;1.407,73;1.406,02
13/12/2002;1,93%;1,97%;1.408,51;1.406,81
16/12/2002;1,93%;1,97%;1.409,73;1.408,02
17/12/2002;1,93%;1,97%;1.410,94;1.409,24
18/12/2002;1,89%;1,93%;1.413,87;1.412,16
19/12/2002;1,89%;1,93%;1.415,22;1.413,51
20/12/2002;1,88%;1,92%;1.417,00;1.415,29
23/12/2002;1,87%;1,91%;1.418,89;1.417,18
24/12/2002;1,87%;1,91%;1.420,14;1.418,43
26/12/2002;1,88%;1,92%;1.421,07;1.419,37
27/12/2002;1,88%;1,92%;1.422,43;1.420,73
30/12/2002;1,88%;1,92%;1.423,90;1.422,20
31/12/2002;1,88%;1,92%;1.425,15;1.423,45
